alert_description,verdict,artifact_location,app_package_name,version_code,apk_category,sast_tool_name,code_location,3rd_party_library_name
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r6 is violated due to the following reason:\n|- First parameter ""varReplacer4928"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer4928 = ""MD5"" @ line 97)",True,com/google/ads/consent/ConsentInformation.java,de.nitri.bigfive,32,5k-10k,CogniCrypt,Utilities,Guava
First parameter was not properly generated as generatedKeyManagers,False,s2/t.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,others,unknown
Third parameter was not properly generated as randomized,False,s2/t.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,others,unknown
Second parameter was not properly generated as generatedTrustManagers,False,s2/t.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyManagers,False,s2/t.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,others,unknown
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r2 is violated due to the following reason:\n|- First parameter ""varReplacer3403"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer3403 = ""TLS"" @ line 1)",True,a3/f.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,others,unknown
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r2 is violated due to the following reason:\n|- First parameter ""varReplacer3405"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer3405 = ""TLS"" @ line 1)",True,a3/b.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,others,unknown
Third parameter was not properly generated as randomized,False,org/apache/http/conn/ssl/SSLContexts.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,Android,EventBus
Third parameter was not properly generated as randomized,False,s2/t.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,others,unknown
Second parameter was not properly generated as generatedTrustManagers,False,s2/t.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,others,unknown
Second parameter was not properly generated as generatedTrustManagers,False,org/apache/http/conn/ssl/SSLContexts.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,Android,EventBus
"Constraint ""algorithm in {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512}"" on object $r5 is violated due to the following reason:\n|- First parameter ""varReplacer17270"" with value ""HmacSHA1"" should be any of {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512} (extracted @ varReplacer17270 = ""HmacSHA1"" @ line 4)",True,oauth/signpost/signature/HmacSha1MessageSigner.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,Utilities,androidoauthclient
First parameter was not properly generated as preparedKeyMaterial,True,oauth/signpost/signature/HmacSha1MessageSigner.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,Utilities,androidoauthclient
First parameter was not properly generated as generatedKey,True,oauth/signpost/signature/HmacSha1MessageSigner.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,Utilities,androidoauthclient
"Constraint ""keyAlgorithm in {AES, HmacSHA256, HmacSHA384, HmacSHA512}"" on object $r9 is violated due to the following reason:\n|- Second parameter ""varReplacer17269"" with value ""HmacSHA1"" should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512} (extracted @ varReplacer17269 = ""HmacSHA1"" @ line 2)",True,oauth/signpost/signature/HmacSha1MessageSigner.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,Utilities,androidoauthclient
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r5 is violated due to the following reason:\n|- First parameter ""varReplacer18489"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer18489 = ""MD5"" @ line 1)",True,com/google/android/gms/internal/consent_sdk/zzcn.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,Utilities,Guava
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r6 is violated due to the following reason:\n|- First parameter ""$r0"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer13941 = ""MD5"" @ line 3)",True,com/google/android/gms/internal/ads/zzbzh.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,Utilities,Guava
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer11099"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer11099 = ""MD5"" @ line 4)",True,com/google/android/gms/internal/ads/zzbzh.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,Utilities,Guava
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r0 is violated due to the following reason:\n|- First parameter ""varReplacer2442"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer2442 = ""TLS"" @ line 1)",True,org/apache/http/conn/ssl/SSLContexts.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,Android,EventBus
First parameter was not properly generated as generatedKeyStore,False,s2/t.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyManagers,False,org/apache/http/conn/ssl/SSLContexts.java,de.rooehler.bikecomputer,262,500k-1M,CogniCrypt,Android,EventBus
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer2777"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer2777 = ""TLS"" @ line 75)",True,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r5 is violated due to the following reason:\n|- First parameter ""varReplacer6751"" with value ""SSL"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer6751 = ""SSL"" @ line 45)",True,com/github/kittinunf/fuel/core/FuelManager$socketFactory$2.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyStore,False,com/github/kittinunf/fuel/core/FuelManager$socketFactory$2.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/BouncyCastlePlatform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer2781"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer2781 = ""TLS"" @ line 38)",True,okhttp3/internal/platform/BouncyCastlePlatform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/ConscryptPlatform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/ConscryptPlatform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/ConscryptPlatform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer2775"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer2775 = ""TLS"" @ line 44)",True,okhttp3/internal/platform/ConscryptPlatform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/OpenJSSEPlatform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/ConscryptPlatform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,es.ottplayer.tv,16842877,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/OkHttpClient.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/OkHttpClient.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,False,okhttp3/OkHttpClient.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,False,okhttp3/OkHttpClient.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,False,okhttp3/OkHttpClient.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/OkHttpClient.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/OkHttpClient.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,False,okhttp3/OkHttpClient.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,com/redsys/tpvvinapplibrary/a/b/b/b.java,es.wemakeit.couto,51,<100,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyStore,False,com/paypal/android/sdk/ca.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,Paypal
First parameter was not properly generated as generatedKeyStore,False,com/paypal/android/sdk/ca.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,Paypal
Third parameter was not properly generated as randomized,False,com/paypal/android/sdk/cc.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,Paypal
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r3 is violated due to the following reason:\n|- First parameter ""varReplacer29199"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer29199 = ""TLS"" @ line -1)",True,com/paypal/android/sdk/cc.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,Paypal
First parameter was not properly generated as generatedKeyManagers,False,com/paypal/android/sdk/cc.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,Paypal
Second parameter was not properly generated as generatedTrustManagers,True,com/paypal/android/sdk/cc.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,Paypal
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r3 is violated due to the following reason:\n|- First parameter ""varReplacer21527"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer21527 = ""TLS"" @ line 445)",True,okhttp3/internal/platform/AndroidPlatform.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r4 is violated due to the following reason:\n|- First parameter ""varReplacer21521"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer21521 = ""TLS"" @ line 274)",True,okhttp3/internal/platform/Platform.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r3 is violated due to the following reason:\n|- First parameter ""varReplacer21524"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer21524 = ""TLS"" @ line 94)",True,okhttp3/internal/platform/ConscryptPlatform.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r1 is violated due to the following reason:\n|- First parameter ""$r2"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer27899 = ""MD5"" @ line 188)",True,org/apache/commons/codec/digest/DigestUtils.java,es.wemakeit.couto,51,<100,CogniCrypt,Android,com.android.tools::annotations
First parameter was not properly generated as generatedKeyStore,False,com/redsys/tpvvinapplibrary/a/b/b/b.java,es.wemakeit.couto,51,<100,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/Util.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,com/redsys/tpvvinapplibrary/a/b/b/b.java,es.wemakeit.couto,51,<100,CogniCrypt,others,unknown
Second parameter was not properly generated as generatedTrustManagers,False,com/redsys/tpvvinapplibrary/a/b/b/b.java,es.wemakeit.couto,51,<100,CogniCrypt,others,unknown
Third parameter was not properly generated as randomized,False,okhttp3/OkHttpClient.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/OkHttpClient.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/OkHttpClient.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/OkHttpClient.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,False,okhttp3/OkHttpClient.java,es.wemakeit.couto,51,<100,CogniCrypt,Utilities,OkHttp
